date,cases,avg
2020-07-23,85.0,78.57142857142857
2020-07-24,74.0,78.28571428571429
2020-07-25,54.0,73.28571428571429
2020-07-26,35.0,70.57142857142857
2020-07-27,102.0,68.42857142857143
2020-07-28,81.0,69.28571428571429
2020-07-29,63.0,71.14285714285714
2020-07-30,70.0,71.85714285714286
2020-07-31,80.0,70.28571428571429
2020-08-01,67.0,65.0
2020-08-02,40.0,64.57142857142857
2020-08-03,91.0,63.285714285714285
2020-08-04,44.0,60.42857142857143
2020-08-05,60.0,58.142857142857146
2020-08-06,61.0,57.857142857142854
2020-08-07,60.0,57.285714285714285
2020-08-08,51.0,58.857142857142854
2020-08-09,38.0,57.42857142857143
2020-08-10,87.0,57.285714285714285
2020-08-11,55.0,55.0
2020-08-12,50.0,54.857142857142854
2020-08-13,60.0,53.42857142857143
2020-08-14,44.0,48.0
2020-08-15,50.0,46.142857142857146
2020-08-16,28.0,45.0
2020-08-17,49.0,43.42857142857143
2020-08-18,42.0,42.57142857142857
2020-08-19,42.0,41.285714285714285
2020-08-20,49.0,41.0
2020-08-21,38.0,43.714285714285715
2020-08-22,41.0,43.57142857142857
2020-08-23,26.0,45.0
2020-08-24,68.0,42.714285714285715
2020-08-25,41.0,42.714285714285715
2020-08-26,52.0,41.714285714285715
2020-08-27,33.0,41.714285714285715
2020-08-28,38.0,40.57142857142857
2020-08-29,34.0,41.42857142857143
2020-08-30,26.0,41.142857142857146
2020-08-31,60.0,44.285714285714285
2020-09-01,47.0,45.57142857142857
2020-09-02,50.0,45.142857142857146
2020-09-03,55.0,43.857142857142854
2020-09-04,47.0,39.42857142857143
2020-09-05,31.0,38.714285714285715
2020-09-06,17.0,36.42857142857143
2020-09-07,29.0,34.714285714285715
2020-09-08,42.0,34.285714285714285
2020-09-09,34.0,34.714285714285715
2020-09-10,43.0,34.42857142857143
2020-09-11,44.0,35.57142857142857
2020-09-12,34.0,33.285714285714285
2020-09-13,15.0,32.0
2020-09-14,37.0,30.428571428571427
2020-09-15,26.0,27.571428571428573
2020-09-16,25.0,25.857142857142858
2020-09-17,32.0,26.714285714285715
2020-09-18,24.0,26.285714285714285
2020-09-19,22.0,26.571428571428573
2020-09-20,21.0,27.285714285714285
2020-09-21,34.0,26.714285714285715
2020-09-22,28.0,30.571428571428573
2020-09-23,30.0,30.857142857142858
2020-09-24,28.0,29.428571428571427
2020-09-25,51.0,27.571428571428573
2020-09-26,24.0,26.0
2020-09-27,11.0,24.571428571428573
2020-09-28,21.0,24.142857142857142
2020-09-29,17.0,22.857142857142858
2020-09-30,20.0,22.571428571428573
2020-10-01,25.0,22.857142857142858
