,date,partialPct,demographic_value
873,2021-04-26,0.8171949920085242,65+
874,2021-04-27,0.8184203516249334,65+
875,2021-04-28,0.8197389451251997,65+
876,2021-04-29,0.8215503462972829,65+
877,2021-04-30,0.8231220031965903,65+
878,2021-05-01,0.8237080447522642,65+
879,2021-05-02,0.8239877464038359,65+
880,2021-05-03,0.8247602557272243,65+
881,2021-05-04,0.825839104954715,65+
882,2021-05-05,0.8267581246670218,65+
883,2021-05-06,0.8279035695258391,65+
884,2021-05-07,0.8288891848694726,65+
885,2021-05-08,0.8294352690463506,65+
886,2021-05-09,0.829661694192861,65+
887,2021-05-10,0.8302477357485349,65+
888,2021-05-11,0.8310868407032499,65+
889,2021-05-12,0.8317927543953116,65+
890,2021-05-13,0.8326185402237614,65+
891,2021-05-14,0.8336441129461908,65+
892,2021-05-15,0.8340170484816196,65+
893,2021-05-16,0.8342567927543953,65+
894,2021-05-17,0.8348961108151305,65+
895,2021-05-18,0.8353889184869473,65+
896,2021-05-19,0.8360015982951519,65+
897,2021-05-20,0.8367075119872136,65+
898,2021-05-21,0.8372136387852956,65+
899,2021-05-22,0.8378662759722962,65+
900,2021-05-23,0.8380660628662759,65+
901,2021-05-24,0.8384123601491742,65+
902,2021-05-25,0.8387053809270112,65+
903,2021-05-26,0.8392781033564198,65+
904,2021-05-27,0.8398907831646244,65+
905,2021-05-28,0.8403969099627064,65+
906,2021-05-29,0.8406366542354822,65+
907,2021-05-30,0.8407432072456047,65+
908,2021-05-31,0.840796483750666,65+
909,2021-06-01,0.8412360149174214,65+
910,2021-06-02,0.8415423548215237,65+
911,2021-06-03,0.8421283963771976,65+
912,2021-06-04,0.8425412892914225,65+
913,2021-06-05,0.8427543953116675,65+
914,2021-06-06,0.8429142248268514,65+
915,2021-06-07,0.8433537559936068,65+
916,2021-06-08,0.8436201385189132,65+
917,2021-06-09,0.8439664358018114,65+
918,2021-06-10,0.8444725625998935,65+
919,2021-06-11,0.8447256259989344,65+
920,2021-06-12,0.8449120937666489,65+
921,2021-06-13,0.8450186467767714,65+
922,2021-06-14,0.8452583910495471,65+
923,2021-06-15,0.8456180074587107,65+
924,2021-06-16,0.845964304741609,65+
925,2021-06-17,0.8463505594033032,65+
926,2021-06-18,0.846803409696324,65+
927,2021-06-19,0.8470031965903037,65+
928,2021-06-20,0.8470964304741609,65+
929,2021-06-21,0.8473761321257326,65+
930,2021-06-22,0.8476691529035695,65+
931,2021-06-23,0.8480154501864677,65+
932,2021-06-24,0.8485348961108151,65+
933,2021-06-25,0.8488145977623868,65+
934,2021-06-26,0.8488945125199787,65+
935,2021-06-27,0.8490010655301012,65+
936,2021-06-28,0.849240809802877,65+
937,2021-06-29,0.8495871070857752,65+
938,2021-06-30,0.8498401704848162,65+
939,2021-07-01,0.8501465103889185,65+
940,2021-07-02,0.8505594033031433,65+
941,2021-07-03,0.8506659563132658,65+
942,2021-07-04,0.8506659563132658,65+
943,2021-07-05,0.8507858284496537,65+
944,2021-07-06,0.8509722962173681,65+
945,2021-07-07,0.8512653169952051,65+
946,2021-07-08,0.8517314864144913,65+
947,2021-07-09,0.8521310602024508,65+
948,2021-07-10,0.8522775705913692,65+
949,2021-07-11,0.8522775705913692,65+
950,2021-07-12,0.8524773574853489,65+
951,2021-07-13,0.8526904635055941,65+
952,2021-07-14,0.8529168886521045,65+
953,2021-07-15,0.8531033564198188,65+
954,2021-07-16,0.8535162493340437,65+
955,2021-07-17,0.8537027171017582,65+
956,2021-07-18,0.8537693127330848,65+
957,2021-07-19,0.8540889717634523,65+
958,2021-07-20,0.8543420351624933,65+
959,2021-07-21,0.854661694192861,65+
960,2021-07-22,0.8551411827384123,65+
961,2021-07-23,0.8555673947789025,65+
962,2021-07-24,0.8558071390516782,65+
963,2021-07-25,0.8558870538092701,65+
964,2021-07-26,0.8564064997336175,65+
965,2021-07-27,0.8568460309003729,65+
966,2021-07-28,0.8572722429408631,65+
967,2021-07-29,0.857645178476292,65+
968,2021-07-30,0.8580980287693127,65+
969,2021-07-31,0.8582978156632924,65+
970,2021-08-01,0.8584043686734151,65+
971,2021-08-02,0.8588572189664359,65+
972,2021-08-03,0.8592567927543953,65+
973,2021-08-04,0.859496537027171,65+
974,2021-08-05,0.859789557805008,65+
975,2021-08-06,0.8604688332445392,65+
976,2021-08-07,0.8607352157698455,65+
977,2021-08-08,0.8609616409163559,65+
978,2021-08-09,0.8613612147043154,65+
979,2021-08-10,0.8617741076185402,65+
980,2021-08-11,0.8621204049014385,65+
981,2021-08-12,0.8623201917954182,65+
982,2021-08-13,0.8627996803409697,65+
983,2021-08-14,0.8629861481086841,65+
984,2021-08-15,0.8631193393713372,65+
985,2021-08-16,0.8635455514118274,65+
986,2021-08-17,0.8638385721896643,65+
987,2021-08-18,0.864118273841236,65+
