,date,partialPct,demographic_value
103,2021-05-22,0.3892931392931393,Indigenous
102,2021-05-23,0.3903326403326403,Indigenous
101,2021-05-24,0.3918918918918919,Indigenous
100,2021-05-25,0.3924116424116424,Indigenous
99,2021-05-26,0.39397089397089397,Indigenous
98,2021-05-27,0.39397089397089397,Indigenous
97,2021-05-28,0.39604989604989604,Indigenous
96,2021-05-29,0.39656964656964655,Indigenous
95,2021-05-30,0.39656964656964655,Indigenous
94,2021-05-31,0.3970893970893971,Indigenous
93,2021-06-01,0.3976091476091476,Indigenous
92,2021-06-02,0.3976091476091476,Indigenous
91,2021-06-03,0.4022869022869023,Indigenous
90,2021-06-04,0.4028066528066528,Indigenous
89,2021-06-05,0.40384615384615385,Indigenous
88,2021-06-06,0.40488565488565487,Indigenous
87,2021-06-07,0.40540540540540543,Indigenous
86,2021-06-08,0.40540540540540543,Indigenous
85,2021-06-09,0.40644490644490644,Indigenous
84,2021-06-10,0.40696465696465695,Indigenous
83,2021-06-11,0.409043659043659,Indigenous
82,2021-06-12,0.409043659043659,Indigenous
81,2021-06-13,0.4095634095634096,Indigenous
80,2021-06-14,0.4100831600831601,Indigenous
79,2021-06-15,0.4106029106029106,Indigenous
78,2021-06-16,0.4111226611226611,Indigenous
77,2021-06-17,0.4126819126819127,Indigenous
76,2021-06-18,0.4132016632016632,Indigenous
75,2021-06-19,0.41372141372141374,Indigenous
74,2021-06-20,0.41372141372141374,Indigenous
73,2021-06-21,0.41424116424116425,Indigenous
72,2021-06-22,0.41476091476091476,Indigenous
71,2021-06-23,0.41476091476091476,Indigenous
70,2021-06-24,0.41683991683991684,Indigenous
69,2021-06-25,0.4178794178794179,Indigenous
68,2021-06-26,0.4183991683991684,Indigenous
67,2021-06-27,0.4183991683991684,Indigenous
66,2021-06-28,0.41995841995842,Indigenous
65,2021-06-29,0.4204781704781705,Indigenous
64,2021-06-30,0.42203742203742206,Indigenous
63,2021-07-01,0.42203742203742206,Indigenous
62,2021-07-02,0.42255717255717257,Indigenous
61,2021-07-03,0.42255717255717257,Indigenous
60,2021-07-04,0.42255717255717257,Indigenous
59,2021-07-05,0.4230769230769231,Indigenous
58,2021-07-06,0.4230769230769231,Indigenous
57,2021-07-07,0.4230769230769231,Indigenous
56,2021-07-08,0.42463617463617465,Indigenous
55,2021-07-09,0.42567567567567566,Indigenous
54,2021-07-10,0.4261954261954262,Indigenous
53,2021-07-11,0.4261954261954262,Indigenous
52,2021-07-12,0.4267151767151767,Indigenous
51,2021-07-13,0.42775467775467774,Indigenous
50,2021-07-14,0.4298336798336798,Indigenous
49,2021-07-15,0.4298336798336798,Indigenous
48,2021-07-16,0.4313929313929314,Indigenous
47,2021-07-17,0.4313929313929314,Indigenous
46,2021-07-18,0.4313929313929314,Indigenous
45,2021-07-19,0.43243243243243246,Indigenous
44,2021-07-20,0.43451143451143454,Indigenous
43,2021-07-21,0.43451143451143454,Indigenous
42,2021-07-22,0.4365904365904366,Indigenous
41,2021-07-23,0.43814968814968813,Indigenous
40,2021-07-24,0.43814968814968813,Indigenous
39,2021-07-25,0.43814968814968813,Indigenous
38,2021-07-26,0.4386694386694387,Indigenous
37,2021-07-27,0.4391891891891892,Indigenous
36,2021-07-28,0.4407484407484408,Indigenous
35,2021-07-29,0.4412681912681913,Indigenous
34,2021-07-30,0.44386694386694386,Indigenous
33,2021-07-31,0.44438669438669437,Indigenous
32,2021-08-01,0.44438669438669437,Indigenous
31,2021-08-02,0.44594594594594594,Indigenous
30,2021-08-03,0.4475051975051975,Indigenous
29,2021-08-04,0.448024948024948,Indigenous
28,2021-08-05,0.4490644490644491,Indigenous
27,2021-08-06,0.4501039501039501,Indigenous
26,2021-08-07,0.4506237006237006,Indigenous
25,2021-08-08,0.4506237006237006,Indigenous
24,2021-08-09,0.45114345114345117,Indigenous
23,2021-08-10,0.4516632016632017,Indigenous
22,2021-08-11,0.45322245322245325,Indigenous
21,2021-08-12,0.45426195426195426,Indigenous
20,2021-08-13,0.4553014553014553,Indigenous
19,2021-08-14,0.45582120582120583,Indigenous
18,2021-08-15,0.45582120582120583,Indigenous
17,2021-08-16,0.45686070686070684,Indigenous
16,2021-08-17,0.4579002079002079,Indigenous
15,2021-08-18,0.461018711018711,Indigenous
14,2021-08-19,0.46153846153846156,Indigenous
13,2021-08-20,0.4625779625779626,Indigenous
12,2021-08-21,0.4625779625779626,Indigenous
11,2021-08-22,0.46361746361746364,Indigenous
10,2021-08-23,0.46413721413721415,Indigenous
9,2021-08-24,0.46413721413721415,Indigenous
8,2021-08-25,0.46517671517671516,Indigenous
7,2021-08-26,0.4656964656964657,Indigenous
6,2021-08-27,0.46673596673596673,Indigenous
5,2021-08-28,0.46725571725571724,Indigenous
4,2021-08-29,0.4677754677754678,Indigenous
3,2021-08-30,0.4688149688149688,Indigenous
2,2021-08-31,0.4703742203742204,Indigenous
1,2021-09-01,0.47193347193347196,Indigenous
0,2021-09-02,0.47193347193347196,Indigenous
523,2020-12-15,0.0,Asian
522,2020-12-16,0.0,Asian
521,2020-12-17,0.0007831214298875991,Asian
520,2020-12-18,0.002211166390270868,Asian
519,2020-12-19,0.0036852773171181133,Asian
518,2020-12-20,0.0048829924451815,Asian
517,2020-12-21,0.006863829003132486,Asian
516,2020-12-22,0.007739082365948038,Asian
515,2020-12-23,0.008245807997051779,Asian
514,2020-12-24,0.008936797494011424,Asian
513,2020-12-25,0.008936797494011424,Asian
512,2020-12-26,0.009858116823290953,Asian
511,2020-12-27,0.009950248756218905,Asian
510,2020-12-28,0.011240095817210244,Asian
509,2020-12-29,0.012299613045881702,Asian
508,2020-12-30,0.013451262207481112,Asian
507,2020-12-31,0.0138658559056569,Asian
506,2021-01-01,0.014050119771512807,Asian
505,2021-01-02,0.014741109268472453,Asian
504,2021-01-03,0.014741109268472453,Asian
503,2021-01-04,0.015339966832504145,Asian
502,2021-01-05,0.017136539524599224,Asian
501,2021-01-06,0.019071310116086235,Asian
500,2021-01-07,0.02013082734475769,Asian
499,2021-01-08,0.021144278606965175,Asian
498,2021-01-09,0.021651004238068913,Asian
497,2021-01-10,0.02174313617099687,Asian
496,2021-01-11,0.022157729869172655,Asian
495,2021-01-12,0.02418463239358762,Asian
494,2021-01-13,0.02685645844849825,Asian
493,2021-01-14,0.02865303114059333,Asian
492,2021-01-15,0.03123272526257601,Asian
491,2021-01-16,0.03270683618942325,Asian
490,2021-01-17,0.032983231988207115,Asian
489,2021-01-18,0.035148332412014004,Asian
488,2021-01-19,0.038695411829740185,Asian
487,2021-01-20,0.042841348811498065,Asian
486,2021-01-21,0.04657269209508016,Asian
485,2021-01-22,0.05048829924451815,Asian
484,2021-01-23,0.05260733370186107,Asian
483,2021-01-24,0.054910632025059886,Asian
482,2021-01-25,0.05638474295190713,Asian
481,2021-01-26,0.05864197530864197,Asian
480,2021-01-27,0.05974755850377741,Asian
479,2021-01-28,0.06117560346416068,Asian
478,2021-01-29,0.06283397825686383,Asian
477,2021-01-30,0.06393956145199926,Asian
476,2021-01-31,0.06527547447945457,Asian
475,2021-02-01,0.06633499170812604,Asian
474,2021-02-02,0.0685461580983969,Asian
473,2021-02-03,0.0710797862539156,Asian
472,2021-02-04,0.07596277869909711,Asian
471,2021-02-05,0.07877280265339967,Asian
470,2021-02-06,0.07964805601621522,Asian
469,2021-02-07,0.080062649714391,Asian
468,2021-02-08,0.0814446287083103,Asian
467,2021-02-09,0.08360972913211719,Asian
466,2021-02-10,0.08448498249493275,Asian
465,2021-02-11,0.08526810392482034,Asian
464,2021-02-12,0.08678828081813156,Asian
463,2021-02-13,0.08747927031509121,Asian
462,2021-02-14,0.08780173208033905,Asian
461,2021-02-15,0.08798599594619495,Asian
